Volcano name,Volcano number,Volcano country,Volcano region,Volcano type,Summit elevation,VEI,Start date,Currently erupting (Y/N),Latitude:,Longitude:
Gede-Pangrango,147,Indonesia,Java,14,3026,2,1852,0,-6.786,106.983
Gede-Pangrango,147,Indonesia,Java,14,3026,2,1848,0,-6.786,106.983
Gede-Pangrango,147,Indonesia,Java,14,3026,2,1847,0,-6.786,106.983
Gede-Pangrango,147,Indonesia,Java,14,3026,2,1845,0,-6.786,106.983
Gede-Pangrango,147,Indonesia,Java,14,3026,2,1843,0,-6.786,106.983
Gede-Pangrango,147,Indonesia,Java,14,3026,3,1840,0,-6.786,106.983
Gede-Pangrango,147,Indonesia,Java,14,3026,3,1832,0,-6.786,106.983
Gede-Pangrango,147,Indonesia,Java,14,3026,2,1761,0,-6.786,106.983
Gede-Pangrango,147,Indonesia,Java,14,3026,3,1747,0,-6.786,106.983
Ghegham Volcanic Ridge,14,Armenia,Western Asia,19,3597,0,-1900,0,40.283,45.0
Glacier Peak,440,United States,Washington,14,3213,2,1700,0,48.112,-121.113
Glacier Peak,440,United States,Washington,14,3213,3,900,0,48.112,-121.113
Glacier Peak,440,United States,Washington,14,3213,4,200,0,48.112,-121.113
Gorely,354,Russia,Kamchatka Peninsula,1,1799,1,2010,0,52.559,158.03
Gorely,354,Russia,Kamchatka Peninsula,1,1799,2,1984,0,52.559,158.03
Gorely,354,Russia,Kamchatka Peninsula,1,1799,3,1980,0,52.559,158.03
Gorely,354,Russia,Kamchatka Peninsula,1,1799,2,1961,0,52.559,158.03
Gorely,354,Russia,Kamchatka Peninsula,1,1799,2,1947,0,52.559,158.03
Gorely,354,Russia,Kamchatka Peninsula,1,1799,2,1931,0,52.559,158.03
Gorely,354,Russia,Kamchatka Peninsula,1,1799,3,1930,0,52.559,158.03
Gorely,354,Russia,Kamchatka Peninsula,1,1799,3,1929,0,52.559,158.03
Gorely,354,Russia,Kamchatka Peninsula,1,1799,2,1869,0,52.559,158.03
Gorely,354,Russia,Kamchatka Peninsula,1,1799,3,1832,0,52.559,158.03
Gorely,354,Russia,Kamchatka Peninsula,1,1799,3,1828,0,52.559,158.03
Gorely,354,Russia,Kamchatka Peninsula,1,1799,2,1750,0,52.559,158.03
Gorely,354,Russia,Kamchatka Peninsula,1,1799,2,1330,0,52.559,158.03
Gorely,354,Russia,Kamchatka Peninsula,1,1799,3,1030,0,52.559,158.03
Gorely,354,Russia,Kamchatka Peninsula,1,1799,3,550,0,52.559,158.03
Gorely,354,Russia,Kamchatka Peninsula,1,1799,3,250,0,52.559,158.03
Gorely,354,Russia,Kamchatka Peninsula,1,1799,3,200,0,52.559,158.03
Gorely,354,Russia,Kamchatka Peninsula,1,1799,3,50,0,52.559,158.03
Gorely,354,Russia,Kamchatka Peninsula,1,1799,3,-350,0,52.559,158.03
Gorely,354,Russia,Kamchatka Peninsula,1,1799,0,-700,0,52.559,158.03
Gorely,354,Russia,Kamchatka Peninsula,1,1799,2,-2000,0,52.559,158.03
Gorely,354,Russia,Kamchatka Peninsula,1,1799,2,-2050,0,52.559,158.03
Gorely,354,Russia,Kamchatka Peninsula,1,1799,2,-2200,0,52.559,158.03
Gorely,354,Russia,Kamchatka Peninsula,1,1799,2,-2250,0,52.559,158.03
Gorely,354,Russia,Kamchatka Peninsula,1,1799,3,-2450,0,52.559,158.03
Gorely,354,Russia,Kamchatka Peninsula,1,1799,2,-2750,0,52.559,158.03
Gorely,354,Russia,Kamchatka Peninsula,1,1799,3,-3450,0,52.559,158.03
Gorely,354,Russia,Kamchatka Peninsula,1,1799,0,-3550,0,52.559,158.03
Gorely,354,Russia,Kamchatka Peninsula,1,1799,2,-3580,0,52.559,158.03
Gorely,354,Russia,Kamchatka Peninsula,1,1799,2,-3900,0,52.559,158.03
Gorely,354,Russia,Kamchatka Peninsula,1,1799,2,-3950,0,52.559,158.03
Gorely,354,Russia,Kamchatka Peninsula,1,1799,2,-4150,0,52.559,158.03
Gorely,354,Russia,Kamchatka Peninsula,1,1799,0,-4300,0,52.559,158.03
Gorely,354,Russia,Kamchatka Peninsula,1,1799,3,-4350,0,52.559,158.03
Gorely,354,Russia,Kamchatka Peninsula,1,1799,2,-4450,0,52.559,158.03
Gorely,354,Russia,Kamchatka Peninsula,1,1799,2,-4500,0,52.559,158.03
Gorely,354,Russia,Kamchatka Peninsula,1,1799,2,-4600,0,52.559,158.03
Gorely,354,Russia,Kamchatka Peninsula,1,1799,3,-4650,0,52.559,158.03
Gorely,354,Russia,Kamchatka Peninsula,1,1799,2,-4700,0,52.559,158.03
Gorely,354,Russia,Kamchatka Peninsula,1,1799,3,-4750,0,52.559,158.03
Gorely,354,Russia,Kamchatka Peninsula,1,1799,2,-4950,0,52.559,158.03
Gorely,354,Russia,Kamchatka Peninsula,1,1799,3,-5150,0,52.559,158.03
Gorely,354,Russia,Kamchatka Peninsula,1,1799,2,-5300,0,52.559,158.03
Gorely,354,Russia,Kamchatka Peninsula,1,1799,3,-5450,0,52.559,158.03
Gorely,354,Russia,Kamchatka Peninsula,1,1799,3,-5500,0,52.559,158.03
Gorely,354,Russia,Kamchatka Peninsula,1,1799,3,-5650,0,52.559,158.03
Gorely,354,Russia,Kamchatka Peninsula,1,1799,3,-5950,0,52.559,158.03
Gorely,354,Russia,Kamchatka Peninsula,1,1799,0,-6050,0,52.559,158.03
Gorely,354,Russia,Kamchatka Peninsula,1,1799,2,-7250,0,52.559,158.03
Gorely,354,Russia,Kamchatka Peninsula,1,1799,0,-7400,0,52.559,158.03
Gorny Institute,383,Russia,Kamchatka Peninsula,14,2125,0,-4250,0,57.33,160.2
Great Sitkin,397,United States,Aleutian Islands,14,1740,2,2021,1,52.076,-176.13
Great Sitkin,397,United States,Aleutian Islands,14,1740,1,2019,0,52.076,-176.13
Great Sitkin,397,United States,Aleutian Islands,14,1740,1,2018,0,52.076,-176.13
Great Sitkin,397,United States,Aleutian Islands,14,1740,2,1974,0,52.076,-176.13
Great Sitkin,397,United States,Aleutian Islands,14,1740,1,1949,0,52.076,-176.13
Great Sitkin,397,United States,Aleutian Islands,14,1740,2,1945,0,52.076,-176.13
Great Sitkin,397,United States,Aleutian Islands,14,1740,2,1933,0,52.076,-176.13
Grimsnes,635,Iceland,Iceland southwestern,19,200,2,-3500,0,64.05,-20.883
Grimsnes,635,Iceland,Iceland southwestern,19,200,0,-3650,0,64.05,-20.883
Grimsnes,635,Iceland,Iceland southwestern,19,200,0,-3750,0,64.05,-20.883
Grimsnes,635,Iceland,Iceland southwestern,19,200,0,-3900,0,64.05,-20.883
Grimsnes,635,Iceland,Iceland southwestern,19,200,2,-4000,0,64.05,-20.883
Grimsnes,635,Iceland,Iceland southwestern,19,200,0,-4050,0,64.05,-20.883
Grimsnes,635,Iceland,Iceland southwestern,19,200,3,-4270,0,64.05,-20.883
Grimsnes,635,Iceland,Iceland southwestern,19,200,2,-4450,0,64.05,-20.883
Grimsnes,635,Iceland,Iceland southwestern,19,200,0,-4500,0,64.05,-20.883
Grimsnes,635,Iceland,Iceland southwestern,19,200,3,-7750,0,64.05,-20.883
Grimsvotn,643,Iceland,Iceland northeastern,1,1719,4,2011,0,64.416,-17.316
Grimsvotn,643,Iceland,Iceland northeastern,1,1719,3,2004,0,64.416,-17.316
Grimsvotn,643,Iceland,Iceland northeastern,1,1719,3,1998,0,64.416,-17.316
Grimsvotn,643,Iceland,Iceland northeastern,1,1719,3,1996,0,64.416,-17.316
Grimsvotn,643,Iceland,Iceland northeastern,1,1719,2,1983,0,64.416,-17.316
Grimsvotn,643,Iceland,Iceland northeastern,1,1719,1,1954,0,64.416,-17.316
Grimsvotn,643,Iceland,Iceland northeastern,1,1719,1,1938,0,64.416,-17.316
Grimsvotn,643,Iceland,Iceland northeastern,1,1719,2,1934,0,64.416,-17.316
Grimsvotn,643,Iceland,Iceland northeastern,1,1719,1,1933,0,64.416,-17.316
Grimsvotn,643,Iceland,Iceland northeastern,1,1719,2,1922,0,64.416,-17.316
Grimsvotn,643,Iceland,Iceland northeastern,1,1719,2,1919,0,64.416,-17.316
Grimsvotn,643,Iceland,Iceland northeastern,1,1719,2,1897,0,64.416,-17.316
Grimsvotn,643,Iceland,Iceland northeastern,1,1719,2,1891,0,64.416,-17.316
Grimsvotn,643,Iceland,Iceland northeastern,1,1719,2,1883,0,64.416,-17.316
Grimsvotn,643,Iceland,Iceland northeastern,1,1719,4,1873,0,64.416,-17.316
Grimsvotn,643,Iceland,Iceland northeastern,1,1719,1,1867,0,64.416,-17.316
Grimsvotn,643,Iceland,Iceland northeastern,1,1719,2,1854,0,64.416,-17.316
Grimsvotn,643,Iceland,Iceland northeastern,1,1719,2,1838,0,64.416,-17.316
Grimsvotn,643,Iceland,Iceland northeastern,1,1719,2,1816,0,64.416,-17.316
Grimsvotn,643,Iceland,Iceland northeastern,1,1719,4,1783,0,64.416,-17.316
Grimsvotn,643,Iceland,Iceland northeastern,1,1719,2,1774,0,64.416,-17.316
Grimsvotn,643,Iceland,Iceland northeastern,1,1719,2,1768,0,64.416,-17.316
Grimsvotn,643,Iceland,Iceland northeastern,1,1719,2,1753,0,64.416,-17.316
Grimsvotn,643,Iceland,Iceland northeastern,1,1719,2,1725,0,64.416,-17.316
Grimsvotn,643,Iceland,Iceland northeastern,1,1719,2,1716,0,64.416,-17.316
Grimsvotn,643,Iceland,Iceland northeastern,1,1719,2,1706,0,64.416,-17.316
Grimsvotn,643,Iceland,Iceland northeastern,1,1719,2,1684,0,64.416,-17.316
Grimsvotn,643,Iceland,Iceland northeastern,1,1719,2,1659,0,64.416,-17.316
Grimsvotn,643,Iceland,Iceland northeastern,1,1719,2,1638,0,64.416,-17.316
Grimsvotn,643,Iceland,Iceland northeastern,1,1719,2,1629,0,64.416,-17.316
Grimsvotn,643,Iceland,Iceland northeastern,1,1719,2,1619,0,64.416,-17.316
Grimsvotn,643,Iceland,Iceland northeastern,1,1719,2,1603,0,64.416,-17.316
Grimsvotn,643,Iceland,Iceland northeastern,1,1719,3,1598,0,64.416,-17.316
Grimsvotn,643,Iceland,Iceland northeastern,1,1719,2,1341,0,64.416,-17.316
Grimsvotn,643,Iceland,Iceland northeastern,1,1719,2,1332,0,64.416,-17.316
Grimsvotn,643,Iceland,Iceland northeastern,1,1719,2,-50,0,64.416,-17.316
Grimsvotn,643,Iceland,Iceland northeastern,1,1719,2,-1950,0,64.416,-17.316
Grimsvotn,643,Iceland,Iceland northeastern,1,1719,0,-3550,0,64.416,-17.316
Grimsvotn,643,Iceland,Iceland northeastern,1,1719,0,-4550,0,64.416,-17.316
Grimsvotn,643,Iceland,Iceland northeastern,1,1719,6,-8230,0,64.416,-17.316
Guagua Pichincha,548,Ecuador,Ecuador,14,4784,1,2002,0,-0.171,-78.598
Guagua Pichincha,548,Ecuador,Ecuador,14,4784,1,2001,0,-0.171,-78.598
Guagua Pichincha,548,Ecuador,Ecuador,14,4784,3,1998,0,-0.171,-78.598
Guagua Pichincha,548,Ecuador,Ecuador,14,4784,1,1997,0,-0.171,-78.598
Guagua Pichincha,548,Ecuador,Ecuador,14,4784,1,1993,0,-0.171,-78.598
Guagua Pichincha,548,Ecuador,Ecuador,14,4784,1,1990,0,-0.171,-78.598
Guagua Pichincha,548,Ecuador,Ecuador,14,4784,1,1985,0,-0.171,-78.598
Guagua Pichincha,548,Ecuador,Ecuador,14,4784,1,1981,0,-0.171,-78.598
Guagua Pichincha,548,Ecuador,Ecuador,14,4784,2,1881,0,-0.171,-78.598
Guagua Pichincha,548,Ecuador,Ecuador,14,4784,2,1869,0,-0.171,-78.598
Guagua Pichincha,548,Ecuador,Ecuador,14,4784,2,1868,0,-0.171,-78.598
Guagua Pichincha,548,Ecuador,Ecuador,14,4784,3,1831,0,-0.171,-78.598
Guagua Pichincha,548,Ecuador,Ecuador,14,4784,2,1830,0,-0.171,-78.598
Guagua Pichincha,548,Ecuador,Ecuador,14,4784,4,1660,0,-0.171,-78.598
Guagua Pichincha,548,Ecuador,Ecuador,14,4784,3,1582,0,-0.171,-78.598
Guagua Pichincha,548,Ecuador,Ecuador,14,4784,2,1575,0,-0.171,-78.598
Guagua Pichincha,548,Ecuador,Ecuador,14,4784,3,1566,0,-0.171,-78.598
Guagua Pichincha,548,Ecuador,Ecuador,14,4784,5,930,0,-0.171,-78.598
Guagua Pichincha,548,Ecuador,Ecuador,14,4784,4,70,0,-0.171,-78.598
Guallatiri,573,Chile,Northern Chile Bolivia and Argentina,14,6071,2,1960,0,-18.42,-69.092
Guallatiri,573,Chile,Northern Chile Bolivia and Argentina,14,6071,2,1959,0,-18.42,-69.092
Guallatiri,573,Chile,Northern Chile Bolivia and Argentina,14,6071,2,1913,0,-18.42,-69.092
Guallatiri,573,Chile,Northern Chile Bolivia and Argentina,14,6071,2,1825,0,-18.42,-69.092
Guguan,298,United States,Izu Volcano and Mariana Islands,14,287,2,1883,0,17.307,145.845
Guntur,150,Indonesia,Java,2,2251,2,1847,0,-7.143,107.841
Guntur,150,Indonesia,Java,2,2251,2,1843,0,-7.143,107.841
Guntur,150,Indonesia,Java,2,2251,3,1843,0,-7.143,107.841
Guntur,150,Indonesia,Java,2,2251,2,1841,0,-7.143,107.841
Guntur,150,Indonesia,Java,2,2251,2,1840,0,-7.143,107.841
Guntur,150,Indonesia,Java,2,2251,2,1836,0,-7.143,107.841
Guntur,150,Indonesia,Java,2,2251,2,1834,0,-7.143,107.841
Guntur,150,Indonesia,Java,2,2251,2,1833,0,-7.143,107.841
Guntur,150,Indonesia,Java,2,2251,2,1832,0,-7.143,107.841
Guntur,150,Indonesia,Java,2,2251,2,1829,0,-7.143,107.841
Guntur,150,Indonesia,Java,2,2251,2,1828,0,-7.143,107.841
Guntur,150,Indonesia,Java,2,2251,2,1827,0,-7.143,107.841
Guntur,150,Indonesia,Java,2,2251,2,1825,0,-7.143,107.841
Guntur,150,Indonesia,Java,2,2251,2,1818,0,-7.143,107.841
Guntur,150,Indonesia,Java,2,2251,2,1816,0,-7.143,107.841
Guntur,150,Indonesia,Java,2,2251,2,1815,0,-7.143,107.841
Guntur,150,Indonesia,Java,2,2251,2,1809,0,-7.143,107.841
Guntur,150,Indonesia,Java,2,2251,2,1807,0,-7.143,107.841
Guntur,150,Indonesia,Java,2,2251,2,1803,0,-7.143,107.841
Guntur,150,Indonesia,Java,2,2251,2,1780,0,-7.143,107.841
Guntur,150,Indonesia,Java,2,2251,2,1777,0,-7.143,107.841
Guntur,150,Indonesia,Java,2,2251,3,1690,0,-7.143,107.841
Hachijojima,277,Japan,Izu Volcano and Mariana Islands,14,854,2,1606,0,33.137,139.766
Hachijojima,277,Japan,Izu Volcano and Mariana Islands,14,854,2,1605,0,33.137,139.766
Hachijojima,277,Japan,Izu Volcano and Mariana Islands,14,854,2,1518,0,33.137,139.766
Hachijojima,277,Japan,Izu Volcano and Mariana Islands,14,854,2,1487,0,33.137,139.766
Hachijojima,277,Japan,Izu Volcano and Mariana Islands,14,854,3,-350,0,33.137,139.766
Hachijojima,277,Japan,Izu Volcano and Mariana Islands,14,854,5,-2050,0,33.137,139.766
Hachijojima,277,Japan,Izu Volcano and Mariana Islands,14,854,4,-2450,0,33.137,139.766
Hachijojima,277,Japan,Izu Volcano and Mariana Islands,14,854,3,-2550,0,33.137,139.766
Hachijojima,277,Japan,Izu Volcano and Mariana Islands,14,854,3,-2700,0,33.137,139.766
Hachijojima,277,Japan,Izu Volcano and Mariana Islands,14,854,5,-4650,0,33.137,139.766
Hachijojima,277,Japan,Izu Volcano and Mariana Islands,14,854,3,-5020,0,33.137,139.766
Hachijojima,277,Japan,Izu Volcano and Mariana Islands,14,854,4,-8020,0,33.137,139.766
Hakkodasan,271,Japan,Honshu,14,1585,1,1550,0,40.659,140.877
Hakkodasan,271,Japan,Honshu,14,1585,1,1340,0,40.659,140.877
Hakkodasan,271,Japan,Honshu,14,1585,1,450,0,40.659,140.877
Hakkodasan,271,Japan,Honshu,14,1585,1,-50,0,40.659,140.877
Hakkodasan,271,Japan,Honshu,14,1585,1,-1150,0,40.659,140.877
Hakkodasan,271,Japan,Honshu,14,1585,3,-2250,0,40.659,140.877
Hakkodasan,271,Japan,Honshu,14,1585,2,-2850,0,40.659,140.877
Hakoneyama,242,Japan,Honshu,2,1438,1,2015,0,35.233,139.021
Hakoneyama,242,Japan,Honshu,2,1438,2,-1200,0,35.233,139.021
Hakoneyama,242,Japan,Honshu,2,1438,1,-3700,0,35.233,139.021
Hakoneyama,242,Japan,Honshu,2,1438,3,-6000,0,35.233,139.021
Hakusan,245,Japan,Honshu,14,2702,2,1659,0,36.155,136.771
Hakusan,245,Japan,Honshu,14,2702,2,1658,0,36.155,136.771
Hakusan,245,Japan,Honshu,14,2702,2,1582,0,36.155,136.771
Hakusan,245,Japan,Honshu,14,2702,3,1579,0,36.155,136.771
Hakusan,245,Japan,Honshu,14,2702,3,1554,0,36.155,136.771
Hakusan,245,Japan,Honshu,14,2702,3,1548,0,36.155,136.771
Hakusan,245,Japan,Honshu,14,2702,3,1547,0,36.155,136.771
Hakusan,245,Japan,Honshu,14,2702,3,1239,0,36.155,136.771
Hakusan,245,Japan,Honshu,14,2702,3,1042,0,36.155,136.771
Hakusan,245,Japan,Honshu,14,2702,4,-200,0,36.155,136.771
Harunasan,253,Japan,Honshu,14,1449,5,550,0,36.477,138.851
Harunasan,253,Japan,Honshu,14,1449,4,520,0,36.477,138.851
Harunasan,253,Japan,Honshu,14,1449,3,450,0,36.477,138.851
Havre Seamount,69,New Zealand,Kermadec Islands,16,-897,1,2012,0,-31.08,-179.033
Hayes,431,United States,Alaska southwestern,14,3034,5,-1550,0,61.64,-152.411
"Haylan, Jabal",51,Yemen,Middle East southern,19,1550,0,-1200,0,15.4,45.1
Heard,58,Australia,Indian Ocean southern,14,2745,0,2012,0,-53.106,73.513
Heard,58,Australia,Indian Ocean southern,14,2745,0,2006,0,-53.106,73.513
Heard,58,Australia,Indian Ocean southern,14,2745,0,2003,0,-53.106,73.513
Heard,58,Australia,Indian Ocean southern,14,2745,2,2000,0,-53.106,73.513
Heard,58,Australia,Indian Ocean southern,14,2745,2,1993,0,-53.106,73.513
Heard,58,Australia,Indian Ocean southern,14,2745,0,1992,0,-53.106,73.513
Heard,58,Australia,Indian Ocean southern,14,2745,2,1985,0,-53.106,73.513
Heard,58,Australia,Indian Ocean southern,14,2745,2,1954,0,-53.106,73.513
Heard,58,Australia,Indian Ocean southern,14,2745,2,1953,0,-53.106,73.513
Heard,58,Australia,Indian Ocean southern,14,2745,2,1950,0,-53.106,73.513
Heard,58,Australia,Indian Ocean southern,14,2745,2,1910,0,-53.106,73.513
Heidarspordar,650,Iceland,Iceland northeastern,7,490,2,-300,0,65.583,-16.817
Heidarspordar,650,Iceland,Iceland northeastern,7,490,0,-4050,0,65.583,-16.817
Heidarspordar,650,Iceland,Iceland northeastern,7,490,0,-5750,0,65.583,-16.817
Heidarspordar,650,Iceland,Iceland northeastern,7,490,0,-6150,0,65.583,-16.817
Heidarspordar,650,Iceland,Iceland northeastern,7,490,0,-6950,0,65.583,-16.817
Heidarspordar,650,Iceland,Iceland northeastern,7,490,0,-7400,0,65.583,-16.817
Hekla,642,Iceland,Iceland southern,14,1490,3,2000,0,63.983,-19.666
Hekla,642,Iceland,Iceland southern,14,1490,3,1991,0,63.983,-19.666
Hekla,642,Iceland,Iceland southern,14,1490,2,1981,0,63.983,-19.666
Hekla,642,Iceland,Iceland southern,14,1490,3,1980,0,63.983,-19.666
Hekla,642,Iceland,Iceland southern,14,1490,3,1970,0,63.983,-19.666
Hekla,642,Iceland,Iceland southern,14,1490,4,1947,0,63.983,-19.666
Hekla,642,Iceland,Iceland southern,14,1490,2,1913,0,63.983,-19.666
Hekla,642,Iceland,Iceland southern,14,1490,2,1878,0,63.983,-19.666
Hekla,642,Iceland,Iceland southern,14,1490,4,1845,0,63.983,-19.666
Hekla,642,Iceland,Iceland southern,14,1490,4,1766,0,63.983,-19.666
Hekla,642,Iceland,Iceland southern,14,1490,1,1725,0,63.983,-19.666
Hekla,642,Iceland,Iceland southern,14,1490,4,1693,0,63.983,-19.666
Hekla,642,Iceland,Iceland southern,14,1490,3,1636,0,63.983,-19.666
Hekla,642,Iceland,Iceland southern,14,1490,4,1597,0,63.983,-19.666
Hekla,642,Iceland,Iceland southern,14,1490,2,1554,0,63.983,-19.666
Hekla,642,Iceland,Iceland southern,14,1490,4,1510,0,63.983,-19.666
Hekla,642,Iceland,Iceland southern,14,1490,3,1389,0,63.983,-19.666
Hekla,642,Iceland,Iceland southern,14,1490,3,1341,0,63.983,-19.666
Hekla,642,Iceland,Iceland southern,14,1490,4,1300,0,63.983,-19.666
Hekla,642,Iceland,Iceland southern,14,1490,2,1222,0,63.983,-19.666
Hekla,642,Iceland,Iceland southern,14,1490,3,1206,0,63.983,-19.666
Hekla,642,Iceland,Iceland southern,14,1490,4,1158,0,63.983,-19.666
Hekla,642,Iceland,Iceland southern,14,1490,5,1104,0,63.983,-19.666
Hekla,642,Iceland,Iceland southern,14,1490,5,-1100,0,63.983,-19.666
Hekla,642,Iceland,Iceland southern,14,1490,4,-1550,0,63.983,-19.666
Hekla,642,Iceland,Iceland southern,14,1490,5,-2310,0,63.983,-19.666
Hekla,642,Iceland,Iceland southern,14,1490,5,-4110,0,63.983,-19.666
Hekla,642,Iceland,Iceland southern,14,1490,4,-4700,0,63.983,-19.666
Hekla,642,Iceland,Iceland southern,14,1490,5,-5150,0,63.983,-19.666
Hell's Half Acre,461,United States,Idaho,13,1631,0,-3250,0,43.5,-112.45
Hengill,634,Iceland,Iceland southwestern,5,803,2,150,0,64.083,-21.416
Hengill,634,Iceland,Iceland southwestern,5,803,2,-80,0,64.083,-21.416
Hengill,634,Iceland,Iceland southwestern,5,803,0,-1730,0,64.083,-21.416
Hengill,634,Iceland,Iceland southwestern,5,803,0,-3250,0,64.083,-21.416
Hengill,634,Iceland,Iceland southwestern,5,803,2,-3750,0,64.083,-21.416
Hengill,634,Iceland,Iceland southwestern,5,803,0,-5550,0,64.083,-21.416
Hengill,634,Iceland,Iceland southwestern,5,803,0,-7100,0,64.083,-21.416
Hengill,634,Iceland,Iceland southwestern,5,803,0,-7550,0,64.083,-21.416
Hengill,634,Iceland,Iceland southwestern,5,803,0,-8200,0,64.083,-21.416
Hengill,634,Iceland,Iceland southwestern,5,803,0,-8250,0,64.083,-21.416
Hengill,634,Iceland,Iceland southwestern,5,803,0,-8350,0,64.083,-21.416
Hierro,668,Spain,Canary Islands,13,1500,2,2011,0,27.73,-18.03
Hiuchigatake,254,Japan,Honshu,14,2356,2,1544,0,36.955,139.285
Hokkaido-Komagatake,306,Japan,Hokkaido,14,1131,1,2000,0,42.063,140.677
Hokkaido-Komagatake,306,Japan,Hokkaido,14,1131,2,1998,0,42.063,140.677
Hokkaido-Komagatake,306,Japan,Hokkaido,14,1131,1,1996,0,42.063,140.677
Hokkaido-Komagatake,306,Japan,Hokkaido,14,1131,3,1942,0,42.063,140.677
Hokkaido-Komagatake,306,Japan,Hokkaido,14,1131,1,1937,0,42.063,140.677
Hokkaido-Komagatake,306,Japan,Hokkaido,14,1131,4,1929,0,42.063,140.677
Hokkaido-Komagatake,306,Japan,Hokkaido,14,1131,1,1928,0,42.063,140.677
Hokkaido-Komagatake,306,Japan,Hokkaido,14,1131,2,1924,0,42.063,140.677
Hokkaido-Komagatake,306,Japan,Hokkaido,14,1131,2,1923,0,42.063,140.677
Hokkaido-Komagatake,306,Japan,Hokkaido,14,1131,2,1922,0,42.063,140.677
Hokkaido-Komagatake,306,Japan,Hokkaido,14,1131,2,1919,0,42.063,140.677
Hokkaido-Komagatake,306,Japan,Hokkaido,14,1131,2,1905,0,42.063,140.677
Hokkaido-Komagatake,306,Japan,Hokkaido,14,1131,2,1888,0,42.063,140.677
Hokkaido-Komagatake,306,Japan,Hokkaido,14,1131,4,1856,0,42.063,140.677
Hokkaido-Komagatake,306,Japan,Hokkaido,14,1131,4,1694,0,42.063,140.677
Hokkaido-Komagatake,306,Japan,Hokkaido,14,1131,5,1640,0,42.063,140.677
Hokkaido-Komagatake,306,Japan,Hokkaido,14,1131,4,-4350,0,42.063,140.677
Hokkaido-Komagatake,306,Japan,Hokkaido,14,1131,5,-4600,0,42.063,140.677
Home Reef,80,Tonga,Tonga Islands,16,-10,2,2006,0,-18.992,-174.775
Home Reef,80,Tonga,Tonga Islands,16,-10,3,1984,0,-18.992,-174.775
Home Reef,80,Tonga,Tonga Islands,16,-10,2,1852,0,-18.992,-174.775
Hood,445,United States,Oregon,14,3426,2,1865,0,45.374,-121.695
Hood,445,United States,Oregon,14,3426,2,1859,0,45.374,-121.695
Hood,445,United States,Oregon,14,3426,2,-4940,0,45.374,-121.695
Hoodoo Mountain,436,Canada,Canada,15,1850,0,-7050,0,56.78,-131.28
Hornopiren,607,Chile,Southern Chile and Argentina,14,1572,4,-3720,0,-41.874,-72.431
Hualalai,476,United States,Hawaiian Islands,13,2523,0,1800,0,19.692,-155.87
Hualalai,476,United States,Hawaiian Islands,13,2523,0,1784,0,19.692,-155.87
Hualalai,476,United States,Hawaiian Islands,13,2523,1,1650,0,19.692,-155.87
Hualalai,476,United States,Hawaiian Islands,13,2523,2,1240,0,19.692,-155.87
Hualalai,476,United States,Hawaiian Islands,13,2523,0,1150,0,19.692,-155.87
Hualalai,476,United States,Hawaiian Islands,13,2523,1,1050,0,19.692,-155.87
Hualalai,476,United States,Hawaiian Islands,13,2523,0,920,0,19.692,-155.87
Hualalai,476,United States,Hawaiian Islands,13,2523,1,770,0,19.692,-155.87
Hualalai,476,United States,Hawaiian Islands,13,2523,0,-80,0,19.692,-155.87
Hualalai,476,United States,Hawaiian Islands,13,2523,0,-350,0,19.692,-155.87
Hualalai,476,United States,Hawaiian Islands,13,2523,0,-400,0,19.692,-155.87
Hualalai,476,United States,Hawaiian Islands,13,2523,0,-440,0,19.692,-155.87
Hualalai,476,United States,Hawaiian Islands,13,2523,0,-720,0,19.692,-155.87
Hualalai,476,United States,Hawaiian Islands,13,2523,0,-1080,0,19.692,-155.87
Hualalai,476,United States,Hawaiian Islands,13,2523,0,-1150,0,19.692,-155.87
Hualalai,476,United States,Hawaiian Islands,13,2523,0,-1650,0,19.692,-155.87
Hualalai,476,United States,Hawaiian Islands,13,2523,0,-2040,0,19.692,-155.87
Hualalai,476,United States,Hawaiian Islands,13,2523,0,-2440,0,19.692,-155.87
Hualalai,476,United States,Hawaiian Islands,13,2523,0,-2770,0,19.692,-155.87
Hualalai,476,United States,Hawaiian Islands,13,2523,0,-4410,0,19.692,-155.87
Hualalai,476,United States,Hawaiian Islands,13,2523,0,-6820,0,19.692,-155.87
Hualalai,476,United States,Hawaiian Islands,13,2523,0,-7540,0,19.692,-155.87
Huaynaputina,569,Peru,Peru,14,4850,6,1600,0,-16.608,-70.85
Hudson Mountains,680,Antarctica,Antarctica and South Sandwich Islands,14,749,4,-207,0,-74.33,-99.42
"Hudson, Cerro",612,Chile,Southern Chile and Argentina,14,1905,2,2011,0,-45.9,-72.97
"Hudson, Cerro",612,Chile,Southern Chile and Argentina,14,1905,5,1991,0,-45.9,-72.97
"Hudson, Cerro",612,Chile,Southern Chile and Argentina,14,1905,3,1971,0,-45.9,-72.97
"Hudson, Cerro",612,Chile,Southern Chile and Argentina,14,1905,6,-1890,0,-45.9,-72.97
"Hudson, Cerro",612,Chile,Southern Chile and Argentina,14,1905,6,-4750,0,-45.9,-72.97
Huequi,609,Chile,Southern Chile and Argentina,9,1318,2,1920,0,-42.377,-72.578
Huequi,609,Chile,Southern Chile and Argentina,9,1318,2,1906,0,-42.377,-72.578
Huequi,609,Chile,Southern Chile and Argentina,9,1318,2,1900,0,-42.377,-72.578
